,NEE_obs,SIF_obs,Tair,SWC,RH,PAR,LAI,wind_speed,wind_direction,PAR_label,NEE_night
7/17/14 09:00,-26.81,0.73104883,20.3,0.5945,61.3,1371.032,3.17,2,314.2,1,
7/17/14 10:00,-24.31,0.995029159,21.7,0.5915,54.1,1716.55,3.17,1.9,316.6,1,
7/17/14 11:00,-14.31,1.252435777,22.7,0.589,49.7,2039.6615,3.17,1.9,288.9,1,
7/17/14 12:00,-23.64,0.957309068,23.4,0.5865,47.8,2097.2,3.17,2,285.3,1,
7/17/14 13:00,-18.04,0.205388304,22.9,0.5845,55.2,1613.4165,3.17,1.6,267.1,1,
7/17/14 14:00,-17.74,0.804057674,23.4,0.584,54,812.4355,3.17,1.8,265.5,1,
7/17/14 15:00,-16.79,0.614073874,23.9,0.584,48.8,970.0899,3.17,2.2,278.5,1,
7/17/14 16:00,-7.59,0.248721166,23.8,0.5835,48.9,1117.04715,3.17,2.1,287.3,1,
7/18/14 06:00,-14.15,0.197979888,16.5,0.586,78.6,291.7043,3.17,1.8,324.5,1,
7/18/14 07:00,-26.02,0.304655514,17.7,0.5855,72.2,762.6327,3.17,1.8,166.5,1,
7/18/14 08:00,-26.43,0.423936072,19.2,0.585,63.5,1084.1402,3.17,1.6,310.4,1,
7/18/14 09:00,-25.24,0.701360122,20.2,0.584,61.6,1399.9195,3.17,1.4,309.2,1,
7/18/14 10:00,-25.32,0.906379417,21.7,0.583,55.2,1723.121,3.17,1.4,325,1,
7/18/14 11:00,-19.66,1.402193781,22.6,0.582,46.4,1943.5315,3.17,1.5,326.3,1,
7/18/14 12:00,-18.93,0.958096989,23.3,0.581,41.7,2008.112,3.17,1.5,330.8,1,
7/18/14 13:00,-24.73,0.571291838,23.3,0.58,43,1731.7665,3.17,1.4,302.1,1,
7/18/14 14:00,-22.24,0.833966907,24.1,0.579,43.4,1300.1506,3.17,0.8,314.1,1,
7/18/14 15:00,-15.91,0.273565214,22.7,0.579,57.9,1116.3974,3.17,1.2,271.9,1,
7/18/14 16:00,-9.81,0.123156384,23.1,0.579,60,650.37245,3.17,1.2,250.8,1,
7/19/14 06:00,-6.06,0.165367453,16.2,0.582,89,195.7342,3.17,1.2,44.8,1,
7/19/14 07:00,-24.79,0.281120713,19.3,0.582,74.6,459.7496,3.17,1.5,71.7,1,
7/19/14 08:00,-20.48,0.358476379,20.8,0.581,66.9,855.0842,3.17,1.4,96.9,1,
7/19/14 09:00,-21.62,0.359049106,21.6,0.581,65.7,857.15585,3.17,1.2,102.1,1,
7/19/14 10:00,-22.53,0.489539323,21.9,0.581,64.5,775.0774,3.17,1.8,102.5,1,
7/19/14 11:00,-22.2,0.624434318,22.2,0.58,61.1,976.8669,3.17,1.6,116.6,1,
7/19/14 12:00,-19.11,0.418722754,21.3,0.58,65.4,803.3484,3.17,1.1,152.7,1,
7/19/14 13:00,-27.16,0.331405655,22.2,0.58,61.8,827.44385,3.17,1.4,155.2,1,
7/19/14 14:00,-11.64,0.250231242,22.1,0.58,61.4,628.0482,3.17,1.1,126.9,1,
7/19/14 15:00,-8.62,0.166393604,21.8,0.58,70.5,510.44915,3.17,0.8,133.5,1,
7/19/14 16:00,-7.83,0.115602434,21.9,0.58,73.6,395.018,3.17,0.7,109.2,1,
7/19/14 17:00,-4.56,0.109493796,22,0.58,79.1,292.2002,3.17,0.5,89.5,1,
7/20/14 06:00,2.05,0.108542562,16.2,0.582,92.3,109.286885,3.17,1.5,57.7,1,
7/20/14 07:00,-5.25,0.13762794,17.1,0.582,88.6,200.78715,3.17,1.1,71.8,1,
7/20/14 08:00,-13.55,0.259297925,18.2,0.582,82.7,373.9836,3.17,1.2,83.5,1,
7/20/14 09:00,-22.52,0.638253086,19.8,0.582,75.1,668.23535,3.17,2,90,1,
7/20/14 10:00,-34.33,0.957694543,21.3,0.581,59.6,1413.946,3.17,2.1,97.7,1,
7/20/14 11:00,-26.56,1.05452452,22.1,0.5805,50.3,1840.1665,3.17,2,109.4,1,
7/20/14 12:00,-30.97,1.195970453,22.7,0.5795,48.2,1610.372,3.17,1.4,119.9,1,
7/20/14 13:00,-25.04,0.842850973,23.1,0.579,48.7,2060.0735,3.17,1.4,82.6,1,
7/20/14 14:00,-18.16,0.60901625,23.1,0.5785,49,1349.383,3.17,1.6,92.5,1,
7/20/14 15:00,-17.03,0.531939125,23.8,0.578,45.4,1259.8485,3.17,1.5,104.3,1,
7/21/14 06:00,-10.21,0.170160155,16.5,0.58,87,287.3189,3.17,0.7,67.7,1,
7/21/14 07:00,-19.59,0.278734563,18.9,0.58,76.4,566.3514,3.17,0.6,62.5,1,
7/21/14 08:00,-23.14,0.430939454,20.4,0.5795,67.7,997.21555,3.17,0.6,-13.9,1,
7/21/14 09:00,-22.75,0.72486956,21.2,0.579,63.7,1494.661,3.17,0.8,283.5,1,
7/21/14 10:00,-25.56,0.97860421,22.7,0.578,57,1786.9645,3.17,0.9,104.3,1,
7/21/14 11:00,-25.41,1.11800401,23.7,0.578,52.3,1961.07,3.17,1.4,20.5,1,
7/21/14 12:00,-29.19,1.097046959,24.5,0.577,49.8,2026.2075,3.17,1.3,30.9,1,
7/21/14 13:00,-24.24,1.127017905,25.7,0.576,46.8,1852.8335,3.17,0.6,26.5,1,
7/21/14 14:00,-21.08,0.785239558,26,0.576,46.2,1840.743,3.17,1,127.7,1,
7/21/14 15:00,-14.29,0.295479997,25.7,0.576,51.2,989.19575,3.17,0.8,103,1,
7/21/14 16:00,-6.32,0.159487671,24.4,0.576,62.7,624.00345,3.17,1.2,127.9,1,
7/21/14 17:00,-2.46,0.086402663,23.3,0.576,70.8,360.42305,3.17,0.8,128,1,
7/22/14 06:00,-14.71,0.173145344,19.7,0.578,88.3,347.1231,3.24,1.3,232.9,1,
7/22/14 07:00,-21.63,0.28426068,21.1,0.578,82.7,756.27835,3.24,1.2,257.2,1,
7/22/14 08:00,-23.46,0.443464577,23.6,0.578,73.3,1177.76,3.24,1.4,288,1,
7/22/14 09:00,-23.56,0.716020431,25.3,0.577,67.4,1508.6235,3.24,1.4,305.2,1,
7/22/14 10:00,-29.51,0.957479674,26.6,0.5765,63.1,1748.6915,3.24,1.3,281.9,1,
7/22/14 11:00,-24.43,1.195970536,27.5,0.576,57.6,2012.4905,3.24,1.9,,1,
7/22/14 12:00,-24.85,1.13278759,27.9,0.575,54.8,1501.771,3.24,2.2,,1,
7/22/14 13:00,-24.37,0.979986048,28.3,0.574,54.1,1877.573,3.24,2.2,,1,
7/22/14 14:00,-22.52,0.788948157,28.6,0.574,53.5,1649.3685,3.24,2.3,,1,
7/22/14 15:00,-20.06,0.429541314,28.9,0.574,54.2,1413.22,3.24,2.2,,1,
7/23/14 06:00,-11.14,0.120366265,20.6,0.576,91,280.7747,3.24,1.7,213.4,1,
7/23/14 07:00,-22.67,0.199118977,22,0.576,87.6,460.6878,3.24,2.3,211,1,
7/23/14 08:00,-21.98,0.461397978,23.8,0.576,80.7,882.7246,3.24,2.3,213.3,1,
7/23/14 09:00,-25.04,0.729401277,25.2,0.5755,77.1,1474.597,3.24,2.3,212.3,1,
7/23/14 10:00,-26.74,1.010582738,26.5,0.575,73.2,1811.3175,3.24,2.6,210.1,1,
7/23/14 11:00,-27,1.100602371,27.5,0.574,69.7,1976.6995,3.24,2.2,206,1,
7/23/14 12:00,-25.06,1.181166939,28.3,0.5735,66.4,1874.122,3.24,2.6,205.8,1,
7/23/14 13:00,-22.85,0.972964406,29,0.572,63.9,1839.5525,3.24,3,211.6,1,
7/23/14 14:00,-19.02,0.523088558,29.1,0.5705,64.2,1491.36,3.24,2.8,201.5,1,
7/23/14 15:00,-17.58,0.332428899,28.4,0.57,67.7,981.67815,3.24,2.9,202.6,1,
7/23/14 17:00,-0.67,0.065132143,27.3,0.571,77,258.6406,3.24,2.1,198.2,1,
7/24/14 06:00,-9.89,0.189627796,18,0.581,95.1,193.05535,3.24,2.5,335.6,1,
7/24/14 07:00,-24.26,0.309487163,18.6,0.581,90,516.79465,3.24,2.6,330.8,1,
7/24/14 08:00,-23.51,0.372189998,19.5,0.5805,83.4,857.16315,3.24,3.2,335.1,1,
7/24/14 09:00,-25.78,0.77582676,21.1,0.58,75.1,1473.4475,3.24,3,337.3,1,
7/24/14 10:00,-24.03,1.074168708,22.1,0.5785,63.7,1761.9,3.24,2.9,333.2,1,
7/24/14 11:00,-26.84,1.395738162,22.7,0.577,58.4,2105.3655,3.24,2.6,329.8,1,
7/24/14 12:00,-25.23,1.045881642,22.6,0.5755,58.6,1733.1035,3.24,2.5,337.8,1,
7/24/14 13:00,-29.11,1.062019055,23.4,0.574,52.9,1551.3295,3.24,2,330,1,
7/24/14 14:00,-20.22,1.043676524,23.9,0.574,49,1551.61,3.24,2.1,337.1,1,
7/24/14 15:00,-17.09,0.601860727,23.8,0.573,51.2,1464.499,3.24,2.5,329.9,1,
7/24/14 16:00,-8.77,0.218679449,24,0.5735,51.3,1125.727,3.24,2.1,322.2,1,
7/25/14 06:00,-12.3,0.173022158,15.5,0.577,78.9,295.3795,3.24,2.4,337.9,1,
7/25/14 07:00,-22.75,0.270680972,16.9,0.576,75.2,694.2671,3.24,1.8,-10.7,1,
7/25/14 08:00,-26.02,0.395100329,18.4,0.576,65.5,1040.6622,3.24,1.6,317.8,1,
7/25/14 09:00,-24.37,0.704938284,19.8,0.575,64,1383.3605,3.24,1.8,318.6,1,
7/25/14 10:00,-23.02,0.997051816,21.5,0.575,57,1640.5195,3.24,1.5,327.6,1,
7/25/14 11:00,-24.44,1.305725939,22.6,0.5745,51.7,1863.2875,3.24,1.6,307.8,1,
7/25/14 12:00,-27.21,1.10886474,23.3,0.574,49.8,1808.626,3.24,1.8,297.7,1,
7/25/14 16:00,-15.41,0.160188544,24.3,0.573,54.5,728.50895,3.24,1.6,244.6,1,
7/26/14 06:00,-10.73,0.186154469,17.9,0.576,84.6,258.156,3.24,0.9,173.5,1,
7/26/14 07:00,-19.42,0.331326008,18.8,0.576,82.5,516.22725,3.24,1.5,207.1,1,
7/26/14 08:00,-21.6,0.421640964,20.1,0.5755,76.8,716.2262,3.24,1.8,224.8,1,
7/26/14 09:00,-23.25,0.654100858,22.1,0.575,66.4,1388.4225,3.24,2.2,230.1,1,
7/26/14 15:00,-20.05,0.306007187,24.8,0.571,50.2,1340.4305,3.24,2.2,219.5,1,
7/29/14 06:00,-6.45,0.0880394,15.2,0.6185,95.8,190.42055,3.24,1.4,269.3,1,
7/29/14 12:00,-19.25,0.993108361,20.5,0.6075,56.9,1665.6625,3.24,2,272.7,1,
7/29/14 14:00,-21.02,0.779697954,21.5,0.603,51.5,1209.439,3.24,1.8,267.6,1,
7/29/14 15:00,-13.15,0.378567261,21,0.599,54.8,976.1141,3.24,1.7,274.1,1,
7/30/14 06:00,-5.76,0.126247386,15.5,0.5915,89.3,135.479125,3.24,0.5,200.5,1,
7/30/14 12:00,-24.78,0.523437515,22,0.586,49.5,1876.1825,3.24,1.8,,1,
7/30/14 14:00,-23.93,0.424050113,22.4,0.5835,47.7,1309.075,3.24,2.2,236.1,1,
8/1/14 06:00,-12.99,0.121124575,19.2,0.583,90.3,171.0408,3.24,1.9,227.4,1,
8/1/14 07:00,-24.76,0.262150015,20.4,0.583,85.4,472.264,3.24,2,211.8,1,
8/1/14 08:00,-26.85,0.36730786,21.9,0.582,77.7,1013.50855,3.24,2.3,234.3,1,
8/1/14 09:00,-30.25,0.601602715,23.5,0.5815,70.5,1384.57,3.24,2.2,231.2,1,
8/1/14 10:00,-27.13,0.911201942,24.6,0.581,66.5,1592.499,3.24,1.9,225.2,1,
8/1/14 11:00,-24.19,1.284563355,25.6,0.5795,59.1,1762.823,3.24,2.4,200.6,1,
8/1/14 12:00,-22.81,0.765034876,25.7,0.5785,56.9,1681.216,3.24,1.8,199.2,1,
8/1/14 13:00,-8.89,0.952053935,25.3,0.5775,59.8,1171.785,3.24,1,342,1,
8/1/14 14:00,-18.42,0.504824368,25.9,0.577,58.6,1129.091,3.24,1.1,93.1,1,
8/1/14 15:00,-14.58,0.292370855,25.9,0.577,57.3,778.80535,3.24,1,225.1,1,
8/1/14 16:00,-11.42,0.113394528,25.2,0.577,67.3,738.60765,3.24,2.4,194.3,1,
8/1/14 17:00,-2.64,0.029338109,23.6,0.577,74,350.1704,3.24,2.4,181.6,1,
8/3/14 06:00,-5.44,0.121184445,15.5,0.579,95.8,142.8952,3.24,0.8,280.8,1,
8/3/14 07:00,-16.27,0.253430273,17,0.579,89,334.3779,3.24,0.7,181.5,1,
8/3/14 08:00,-22.9,0.265599866,18.4,0.579,83.4,811.78345,3.24,1,195.8,1,
8/3/14 09:00,-21.89,0.534318608,18.4,0.579,84.9,600.34505,3.24,1,306.8,1,
8/3/14 10:00,-26.29,0.367832042,20.5,0.578,73,1110.3001,3.24,1.4,71.3,1,
8/3/14 11:00,-21.27,0.302341612,20.7,0.578,71.6,963.7095,3.24,1.3,142.6,1,
8/3/14 12:00,-6.25,0.129580834,20,0.578,77.1,398.66845,3.24,0.9,156.3,1,
8/3/14 13:00,-12.19,0.295023278,20.6,0.578,77.2,338.5893,3.24,0.5,161.9,1,
8/3/14 14:00,-26.47,0.736685632,22.4,0.578,66.2,749.9481,3.24,1.1,100.6,1,
8/4/14 06:00,-0.1,0.109485192,17.6,0.579,97.4,97.99771,3.24,1.5,266.4,1,
8/4/14 07:00,-16.44,0.238140007,18.6,0.579,92.7,273.3233,3.24,1.5,292.9,1,
8/4/14 08:00,-22.03,0.40558606,20.9,0.5785,80.9,858.60285,3.24,1.7,313.2,1,
8/4/14 09:00,-23.21,0.634757437,22.2,0.578,74.5,1387.4195,3.24,1.3,295,1,
8/4/14 10:00,-23.7,0.864247538,23.9,0.5775,67.5,1718.083,3.24,1.2,298.1,1,
8/4/14 11:00,-28.47,1.11207686,24.7,0.577,63.5,1830.9265,3.24,1.5,266.6,1,
8/4/14 12:00,-17.11,0.493958283,22.8,0.576,74.5,1260.088,3.24,1.8,223.3,1,
8/4/14 13:00,-21.87,0.891839051,24.5,0.576,67.1,816.23455,3.24,1.8,236.3,1,
8/4/14 14:00,-15.64,0.793476957,24.6,0.576,65.7,1659.1815,3.24,1.7,266.6,1,
8/4/14 15:00,-11.85,0.25504976,25.1,0.576,66.4,946.0596,3.24,0.9,243.6,1,
8/5/14 06:00,-7.16,0.122428551,19.2,0.577,96.8,287.92795,3.24,1.2,315.9,1,
8/5/14 07:00,-17.31,0.262481609,20.7,0.577,87.6,710.07655,3.24,0.9,312.8,1,
8/5/14 08:00,-21.71,0.351224412,22.2,0.577,77,1080.54495,3.24,1.1,296.6,1,
8/5/14 09:00,-24.96,0.626952021,23.7,0.5765,66,1400.4845,3.24,1.2,255.9,1,
8/5/14 10:00,-23.88,0.878190613,25.4,0.576,60,1644.8245,3.24,1.4,234,1,
8/5/14 11:00,-22.83,1.241492507,26,0.575,55.6,1797.378,3.24,1.7,191.5,1,
8/5/14 12:00,-22,0.967440199,26.8,0.574,52.2,1849.279,3.24,1.9,208.2,1,
8/5/14 13:00,-18.2,0.602419924,26.8,0.573,48.9,1729.0115,3.24,1.8,211.9,1,
8/5/14 14:00,-18.44,0.674336852,27.4,0.573,47.2,1470.7265,3.24,1.9,209.1,1,
8/5/14 15:00,-12.1,0.375897879,27.6,0.573,47.5,1331.502,3.24,1.9,206.7,1,
8/5/14 16:00,-7.75,0.095467831,27.3,0.573,53.9,899.28465,3.24,1.6,206.7,1,
8/11/14 11:00,-20.85,0.994082114,26.3,0.567,42.6,1913.588,3.24,1.5,239.6,1,
8/11/14 12:00,-24.5,1.000121671,26.8,0.566,41.1,1915.1865,3.24,1.3,222.8,1,
8/11/14 13:00,-21.75,0.860368968,27.4,0.5645,38.3,1870.8935,3.24,1.4,198.8,1,
8/11/14 14:00,-17.47,0.643960595,27.9,0.564,36.5,1612.4535,3.24,1.7,216.7,1,
8/11/14 15:00,-14.33,0.244814543,27.2,0.563,42.1,1341.2995,3.24,1.6,233.8,1,
8/11/14 16:00,-8.84,0.059370068,25.3,0.5625,64.5,533.4901,3.24,1.3,240.1,1,
8/12/14 06:00,-3.74,0.213350706,19.1,0.567,86,296.0618,3.24,1.3,157.5,1,
8/12/14 07:00,-12.67,0.196274302,19.9,0.567,78.7,646.2241,3.24,1.5,152.8,1,
8/12/14 08:00,-34.47,0.360581536,21.1,0.566,69.7,658.33335,3.24,2.4,142.5,1,
8/12/14 09:00,-28.51,0.402657035,21.5,0.566,60.6,1190.526,3.24,2.5,150.4,1,
8/12/14 10:00,-33.65,0.966452948,22.3,0.565,59.2,1062.50445,3.24,3,152.2,1,
8/12/14 11:00,-23.82,1.00378887,22.9,0.565,59.8,1661.4585,3.24,2.8,151.7,1,
8/12/14 12:00,-20.83,0.452487265,22.7,0.564,61.3,884.3076,3.24,3,144.9,1,
8/12/14 13:00,-27.98,0.630133247,23.2,0.564,56.2,987.9823,3.24,3.3,134.8,1,
8/12/14 14:00,-19.7,0.375547579,22.9,0.5635,57.1,914.28465,3.24,2.6,136.3,1,
8/12/14 15:00,-12.38,0.149975238,22.5,0.563,57.3,635.7424,3.24,3,136.4,1,
8/12/14 16:00,-7.12,0.094482422,21.8,0.563,61.8,340.5436,3.24,2.1,126.9,1,
8/13/14 07:00,-2.87,0.04131673,18,0.5805,94.5,103.196815,3.24,3.5,127.6,1,
8/13/14 08:00,-4.25,0.051535842,18,0.5785,94.9,194.89585,3.24,4,117,1,
8/13/14 09:00,-6.13,0.104657602,17.7,0.5845,94.4,210.3425,3.24,4.9,109.9,1,
8/13/14 10:00,-7.3,0.244462347,17.2,0.592,93.1,296.24965,3.24,4.9,100.9,1,
8/13/14 11:00,-9.53,0.238714213,17.2,0.6115,95.3,351.36165,3.24,5.8,99.3,1,
8/13/14 12:00,-4.06,0.065955304,17.5,0.616,96.1,369.91265,3.24,5.1,106.7,1,
8/13/14 13:00,-1.5,0.029255307,17.6,0.6145,96.1,220.47125,3.24,4.2,104.9,1,
8/13/14 14:00,2.29,0.022440469,17.2,0.637,97.3,63.6014,3.24,2.2,141.5,1,
8/13/14 15:00,3.68,0.217812823,17.6,0.74,98.1,105.80025,3.24,4.1,43.8,1,
8/13/14 16:00,-4.38,0.106159127,18.3,0.7635,98.1,307.60355,3.24,1.9,32.3,1,
8/13/14 17:00,-1.45,0.046468746,18.5,0.7645,98.1,221.7377,3.24,2,9.5,1,
8/14/14 06:00,-3.95,0.118288426,13.1,0.619,93.8,275.22615,3.24,2.6,265.7,1,
8/14/14 07:00,-13.27,0.233757669,14.3,0.618,84.1,781.49505,3.24,3.3,272.7,1,
8/14/14 08:00,-16.21,0.353806318,15.5,0.617,73.6,1161.652,3.24,3.2,280.6,1,
8/14/14 09:00,-23.9,0.587925207,16.9,0.6165,65.7,1463.611,3.24,3.5,288.1,1,
8/14/14 10:00,-23.58,0.865899686,17.6,0.6145,64.7,1662.9885,3.24,3.3,276.1,1,
8/14/14 11:00,-23.61,1.140883774,18.3,0.613,59.8,1419.025,3.24,3.1,279.2,1,
8/14/14 12:00,-18.06,0.937237892,18.7,0.6115,54.8,1683.4575,3.24,3,279.4,1,
8/14/14 13:00,-14.76,0.640219116,19.7,0.609,49.7,1687.527,3.24,3.1,272.1,1,
8/14/14 14:00,-17.88,0.683843153,20.3,0.606,49.7,1428.29,3.24,2.5,276,1,
8/14/14 15:00,-10.19,0.373787932,20.1,0.602,51.2,1056.63595,3.24,2.3,278.6,1,
8/14/14 16:00,-8.09,0.152904279,20.3,0.598,50.3,907.3682,3.24,2.2,282.8,1,
8/15/14 06:00,-0.75,0.110214964,12.8,0.59,85.3,126.918985,3.24,1.2,310.8,1,
8/15/14 07:00,-15.83,0.146679442,14.2,0.59,78.5,485.9127,3.24,2.1,293.2,1,
8/15/14 08:00,-21.3,0.284091705,15.4,0.589,68.7,584.5854,3.24,1.9,295,1,
8/15/14 09:00,-22.07,0.454176165,16.4,0.5875,64.7,1377.145,3.24,2.1,292.4,1,
8/15/14 10:00,-25.54,0.184278511,16.3,0.5865,66.3,1052.82075,3.24,2.1,292.7,1,
8/15/14 11:00,-7.82,0.08994324,14.6,0.586,73.6,394.62045,3.24,1.6,287.1,1,
8/15/14 12:00,-3.57,0.083469456,14,0.586,76.8,174.64335,3.24,1.7,279.2,1,
8/15/14 13:00,-6.85,0.223423596,14.1,0.586,76.4,190.7325,3.24,1.2,281.8,1,
8/15/14 14:00,-16.83,0.268525065,15.5,0.5865,73,489.95745,3.24,1.7,255.7,1,
8/15/14 15:00,-11.29,0.159494013,16.2,0.586,72.1,552.87295,3.24,1.6,264.7,1,
8/15/14 16:00,-6.15,0.07068417,15.9,0.586,78.1,356.0415,3.24,1.4,254.3,1,
8/15/14 17:00,-0.65,0.044215792,15,0.586,87.2,147.0756,3.24,1.5,257.3,1,
8/16/14 06:00,-8.29,0.098021266,14.2,0.587,84.2,241.46825,3.24,1.7,250.3,1,
8/16/14 07:00,-16.2,0.219411545,16.3,0.587,75,608.22175,3.24,1.4,245.6,1,
8/16/14 08:00,-22.1,0.284350654,17,0.587,73.3,1018.2565,3.24,1.8,224.6,1,
8/16/14 09:00,-26.35,0.484446869,18.1,0.5865,67.7,1033.6935,3.24,2.1,228.8,1,
8/16/14 10:00,-30.85,0.64865236,19.3,0.5855,61.4,1579.69,3.24,2.1,234.3,1,
8/16/14 11:00,-27.24,0.881487526,19.6,0.5835,57.8,1394.6765,3.24,2.4,220.3,1,
8/16/14 12:00,-24.24,0.955382726,20.4,0.5825,54.5,1601.972,3.24,2.3,228,1,
8/16/14 13:00,-21.26,1.081116683,20.9,0.581,53.7,1494.1285,3.24,2.4,228.2,1,
8/16/14 14:00,-19.04,0.462759365,21,0.58,53.7,1379.4365,3.24,2.2,217.1,1,
8/16/14 15:00,-17,0.271653151,21.1,0.58,52.8,1007.6445,3.24,2,220.7,1,
8/16/14 16:00,-7.94,0.043473232,19.8,0.5795,62.2,555.714,3.24,1.8,224.5,1,
8/16/14 17:00,-1.05,0.086255204,18.6,0.58,74.6,180.2844,3.24,1.2,227.8,1,
8/17/14 06:00,-4.64,0.135844821,16.2,0.582,84.2,50.556145,3.24,1.4,203.2,1,
8/17/14 07:00,-12.37,0.193403303,17.6,0.582,78.7,407.40505,3.24,1.7,223.2,1,
8/17/14 08:00,-22.78,0.301839623,19.1,0.581,71.8,694.6651,3.24,1.9,247.4,1,
8/17/14 09:00,-20.82,0.635105467,20.1,0.581,70.1,1119.7107,3.24,2.5,274.5,1,
8/17/14 10:00,-23.21,0.613967174,20.5,0.58,69.3,1373.403,3.24,2.8,291.9,1,
8/17/14 11:00,-19.84,0.774683077,20.6,0.58,68.5,1249.27945,3.24,2.7,286.8,1,
8/17/14 12:00,-20.97,0.557405103,20.9,0.5795,65.4,1228.43845,3.24,2.5,285.6,1,
8/17/14 13:00,-18.14,0.397530545,21.2,0.579,64.9,1197.25885,3.24,1.8,295.4,1,
8/17/14 14:00,-6.36,0.26766722,21.1,0.579,65.9,614.0629,3.24,1.5,304.5,1,
8/17/14 15:00,-10.82,0.187348324,21,0.579,67,707.0233,3.24,2.2,327.8,1,
8/17/14 16:00,-9.67,0.129311656,21.6,0.579,62.4,653.41185,3.24,2.3,337,1,
8/18/14 06:00,-9.11,0.113668525,15,0.58,84.2,254.08675,3.24,1.6,298.7,1,
8/18/14 07:00,-17.83,0.222067669,16.4,0.58,78.5,701.41445,3.24,1.9,306.5,1,
8/18/14 08:00,-16.6,0.269621917,17.3,0.58,70.8,931.3564,3.24,2.7,318.1,1,
8/18/14 09:00,-27.35,0.631902078,18.4,0.5795,64.7,1279.404,3.24,2.8,308,1,
8/18/14 10:00,-19.55,0.887501434,19.5,0.579,59.8,1650.8075,3.24,2.2,314.4,1,
8/18/14 11:00,-24.31,1.07721427,19.9,0.578,54,1714.404,3.24,2.2,,1,
8/18/14 12:00,-24.55,0.974223541,20.7,0.577,48.8,1840.735,3.24,2.1,,1,
8/18/14 13:00,-23.76,0.847022673,21.4,0.576,44.8,1822.157,3.24,2.1,,1,
8/18/14 14:00,-22.04,0.714818896,21.9,0.576,40.9,1657.681,3.24,2.1,,1,
8/18/14 15:00,-18.78,0.3270436,21.8,0.576,39,1344.1675,3.24,2,,1,
8/19/14 06:00,-10.17,0.100373213,14.4,0.578,76.5,280.4549,3.14,1.7,325.5,1,
8/19/14 07:00,-19.76,0.202761026,15.5,0.578,71.2,702.2304,3.14,1.5,319.7,1,
8/19/14 08:00,-18.8,0.314732415,17.3,0.578,63.7,1119.6155,3.14,1.3,308.4,1,
8/19/14 09:00,-18.9,0.595085608,18.7,0.577,59.6,1425.7535,3.14,1.4,309.5,1,
8/19/14 10:00,-19.57,0.852282086,19.8,0.577,54.7,1707.9535,3.14,1.7,300.8,1,
8/19/14 11:00,-22.62,1.170885382,20.9,0.576,49.5,1915.93,3.14,1.5,281.4,1,
8/19/14 12:00,-20.85,0.985348171,21.7,0.576,49.5,1923.367,3.14,1.1,295.3,1,
8/19/14 13:00,-20.27,0.838287084,22.2,0.575,43,1843.72,3.14,0.9,239.9,1,
8/19/14 14:00,-16.18,0.680476954,22.9,0.575,40.9,1661.461,3.14,1.1,266.4,1,
8/19/14 15:00,-10.16,0.338552797,23.8,0.574,39,1352.7125,3.14,0.7,296.5,1,
8/20/14 06:00,-10.47,0.11023189,16.2,0.577,89,284.69045,3.14,0.4,57.9,1,
8/20/14 07:00,-16.9,0.174040835,19.3,0.577,79.1,665.97905,3.14,0.5,90.7,1,
8/20/14 08:00,-20.89,0.3271736,20.5,0.5765,73,1078.98775,3.14,0.8,162,1,
8/20/14 09:00,-22.77,0.570653169,22.3,0.576,59.6,1380.5645,3.14,1.1,218,1,
8/20/14 10:00,-23.75,0.734695218,23.5,0.5755,54.5,1708.992,3.14,0.9,190.8,1,
8/20/14 11:00,-24.52,0.977273617,24.2,0.575,52.5,1806.4325,3.14,1,199.6,1,
8/20/14 15:00,-13.74,0.135140167,24.6,0.5715,58.9,1174.5196,3.14,1.6,109,1,
8/21/14 00:00,3.88,0,15.5,0.574,81.9,0,3.14,0.6,40.6,0,2.974166667
8/21/14 01:00,3.85,0,15.2,0.574,84.5,0,3.14,0.5,133.7,0,2.974166667
8/21/14 02:00,3.86,0,15.2,0.574,83.7,0,3.14,0.4,36.8,0,2.974166667
8/21/14 03:00,3.87,0,15.4,0.574,83.6,0,3.14,0.5,67.8,0,2.974166667
8/21/14 04:00,3.86,0,15.3,0.574,83.3,0,3.14,0.5,26.3,0,2.974166667
8/21/14 17:00,0.02,0,18.4,0.574,83.8,0,3.14,2.7,91,0,2.974166667
8/21/14 18:00,3.29,0,17.5,0.574,87.4,0,3.14,2.3,83,0,2.974166667
8/21/14 19:00,2.47,0,16.2,0.5745,92.7,0,3.14,2.5,88,0,2.974166667
8/21/14 20:00,1.42,0,15.7,0.575,95.2,0,3.14,2.1,86,0,2.974166667
8/21/14 21:00,6.38,0,15.1,0.575,96.5,0,3.14,2.1,58,0,2.974166667
8/21/14 22:00,0.42,0,14.7,0.575,98.4,0,3.14,1.8,63,0,2.974166667
8/21/14 23:00,2.37,0,14.9,0.575,98.9,0,3.14,1.6,86,0,2.974166667
8/22/14 00:00,3.84,0,15.1,0.576,98.9,0,3.14,1.6,85,0,3.066153846
8/22/14 01:00,3.59,0,15,0.5775,98.8,0,3.14,2.3,91,0,3.066153846
8/22/14 02:00,3.83,0,14.9,0.5775,98.7,0,3.14,2.1,95,0,3.066153846
8/22/14 03:00,3.8,0,14.6,0.577,98.5,0,3.14,1.8,94,0,3.066153846
8/22/14 04:00,3.79,0,14.5,0.577,98.6,0,3.14,2,86,0,3.066153846
8/22/14 05:00,4.78,0,14.4,0.576,98.6,0,3.14,2,80,0,3.066153846
